symbol,report_year,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20
000546,2021,-2.556959,-0.196061,0.154896,0.224821,0.182052,0.062805,-0.091035,-0.011839,-0.09669,-0.011414,-0.081243,0.028453,0.055501,0.02686,0.035031,-0.031192,-0.000223,0.009736,0.035209,-0.012399
000547,2021,-6.303418,1.257263,-0.626433,-0.1979,0.37504,-0.316907,0.142004,0.069565,-0.091788,0.078028,0.096836,-0.064363,-0.084819,-0.122674,0.053773,0.05317,0.091797,-0.032216,-0.017902,0.017248
000548,2021,-2.431897,-0.184092,0.162108,0.191289,0.171667,0.115808,-0.141181,-0.12987,-0.059553,-0.006265,-0.045274,-0.01239,0.07482,0.013184,0.023066,-0.0034,0.018051,-0.079634,-0.021406,0.01107
000550,2021,2.015259,-0.771696,0.336698,0.039964,0.181304,-0.142736,0.063348,0.005823,0.021241,0.052825,0.05904,-0.073228,0.004704,0.040365,-0.047692,0.010315,0.035239,0.03607,-0.059995,-0.017392
000551,2021,-2.266239,-0.192731,0.193109,0.186649,0.079123,0.161781,-0.098436,-0.10471,-0.010798,0.040552,-0.030368,0.054424,0.032498,-0.058896,0.007096,0.023191,0.013792,0.003573,-0.016365,-0.016789
000552,2021,-4.901579,0.595544,-0.271482,0.023916,0.287139,-0.152892,-0.103798,0.027349,-0.121216,-0.121861,0.02076,-0.022301,0.064175,-0.036533,-0.0039,-0.030706,0.05983,-0.004429,0.022787,-0.035924
000553,2021,4.928295,-0.331783,-0.112086,-0.162645,0.325904,-0.19459,0.060235,-0.068646,0.060146,-0.03123,0.004171,-0.05739,-0.067535,-0.05852,-0.069839,-0.010821,0.00114,0.061031,-0.07242,-0.024615
000554,2021,-6.194889,1.266208,-0.656058,-0.222481,0.281784,-0.187829,0.2109,0.010786,-0.061218,0.126791,0.080306,-0.011556,-0.11918,-0.107857,0.028974,0.047342,0.039701,-0.038328,-0.012685,0.026095
000555,2021,-1.476312,-0.429528,0.280176,0.243508,0.210593,0.058724,-0.020719,-0.004261,-0.081704,0.04333,-0.040076,-0.043887,-0.004764,0.077242,0.018555,-0.012881,-0.02752,0.00826,-0.01096,0.006605
000557,2021,-7.015384,1.577045,-0.881106,-0.357699,0.289653,-0.321077,0.187491,0.091375,0.077227,0.079289,0.083613,-0.096696,-0.005289,-0.063134,0.054728,0.009763,0.122155,-0.037384,-0.005784,-0.024194
000558,2021,-3.574086,0.143328,-0.000731,0.093819,0.128531,-0.048313,-0.230069,-0.04143,-0.031351,-0.083456,-0.039717,-0.017853,0.040441,-0.019285,-0.037029,-0.008637,0.076105,-0.005997,0.013315,0.000296
000560,2021,-2.547607,0.018929,0.069038,0.14557,0.025235,0.159837,0.016907,-0.053153,-0.1036,0.016047,0.036905,0.001107,-0.101113,0.027042,0.023713,-0.036921,0.002838,-0.07057,-0.091717,0.018274
000561,2021,-6.278426,1.243171,-0.625984,-0.195458,0.373768,-0.291279,0.163855,0.057047,-0.100082,0.089403,0.084673,-0.049827,-0.080231,-0.123169,0.050536,0.049292,0.075907,-0.019336,0.0079,0.000868
000563,2021,3.839591,-0.480127,0.072515,-0.150988,0.047212,-0.089031,0.089757,-0.059129,0.045778,-0.01394,-0.011653,-0.110102,-0.027017,-0.01401,-0.087002,0.025531,0.043266,0.088241,-0.10739,0.003675
000564,2021,1.000648,-0.892166,0.410204,0.305342,0.481837,0.1267,0.100348,0.017005,0.018308,0.050224,-0.026621,-0.101266,0.082714,0.108117,0.022933,-0.037976,0.025951,0.019179,0.005373,-0.015735
000565,2021,-3.671806,0.236823,-0.003807,0.158773,0.261668,-0.031877,-0.167234,-0.085174,-0.10149,-0.138024,0.070845,-0.011331,0.05857,-0.089344,0.04943,0.024934,-0.049309,-0.028088,0.00497,-0.0253
000566,2021,-1.107158,-0.596712,0.384568,0.256449,0.310953,-0.038598,-0.136682,-0.035958,-0.050166,0.03424,-0.045886,-0.08975,0.05201,0.05036,0.007745,0.025662,0.076587,0.037478,-0.025869,-0.013299
000567,2021,3.18778,-0.832489,0.26506,0.063348,0.652246,-0.130937,0.063474,-0.109467,0.162331,0.067764,0.00549,-0.17415,-0.01628,-0.016795,-0.067071,0.026209,-0.039358,0.077609,-0.019981,-0.003548
000568,2021,-2.520083,-0.111362,0.130462,0.124647,-0.025182,0.049901,-0.165227,-0.029089,0.057867,0.037148,-0.07688,0.047455,-0.027664,-0.013147,-0.002829,0.000821,0.042973,0.005747,-0.047592,0.021608
000571,2021,4.633928,-0.412783,-0.062781,-0.177776,0.201432,-0.135882,0.077819,-0.065949,0.043559,-0.023617,-0.010103,-0.038321,-0.025241,-0.017444,-0.106747,-0.023173,0.032433,0.067066,-0.059227,-0.039775
000572,2021,-4.240334,0.295139,-0.108989,0.144878,0.367897,-0.201563,-0.017978,0.124909,-0.250784,-0.03518,-0.063909,0.023226,-0.015422,0.00834,0.013715,-0.069342,0.051506,0.044669,-0.007468,-0.030618
000573,2021,2.290501,-0.73212,0.290969,0.068476,0.233752,-0.054918,0.099286,-0.002049,0.085512,0.06018,0.02409,-0.129459,-0.043479,0.046522,-0.022734,-0.002461,-0.005362,0.00092,-0.040722,0.029379
000576,2021,-1.753138,-0.284266,0.235593,0.11104,-0.100707,0.062875,-0.186012,-0.055135,0.076344,0.032276,-0.045474,-0.000702,-0.007251,-0.006791,-0.027927,0.018172,0.099842,0.003934,-0.008318,0.016982
000581,2021,-1.856309,-0.359816,0.271257,0.174431,0.14076,0.003575,-0.218609,-0.084393,0.002964,0.005111,-0.044027,-0.036476,0.043641,0.015259,-0.00208,0.014804,0.065105,-0.03281,0.036243,-0.002213
000582,2021,-0.353939,-0.607822,0.393989,0.150003,0.067253,-0.102754,-0.099723,0.027626,0.030678,0.080492,0.015054,-0.020191,-0.049774,0.003123,0.008475,0.01176,0.069635,0.024686,-0.039523,-0.016953
000586,2021,-3.779876,0.256899,-0.074132,0.043947,0.085383,0.035063,-0.214165,-0.124291,-0.026464,-0.10319,-0.032163,-0.05324,0.108545,-0.008867,-0.040272,0.03312,0.081949,-0.070651,0.051844,0.04993
000589,2021,-3.817616,0.112353,0.003189,0.107607,0.184046,-0.170722,-0.28749,0.053099,0.02246,-0.02559,-0.10938,0.092852,0.06495,-0.114527,0.047933,-0.019318,0.05889,0.039919,0.028268,-0.027155
000590,2021,-3.210103,0.110529,0.020888,0.162392,0.081187,0.16448,-0.149005,-0.1212,-0.006169,-0.089019,-0.009197,0.036069,0.088063,-0.060653,0.057808,0.006818,-0.049367,0.002046,-0.066216,-0.029192
000591,2021,-1.832068,-0.39439,0.275303,0.093202,-0.008744,-0.158256,-0.190343,0.094379,0.030215,0.112236,-0.065996,0.126193,-0.050723,-0.035833,-0.057384,-0.02375,0.054943,-0.014245,0.050653,-0.046187
000592,2021,1.090434,-0.577194,0.342907,0.023263,-0.208482,0.05741,-0.029766,-0.049637,0.167517,0.053454,0.082729,-0.021599,-0.059131,-0.04269,-0.026705,0.051784,0.084344,0.055763,-0.036836,0.007358
000593,2021,-3.066512,0.038604,0.055189,0.188561,0.243819,0.097719,-0.018815,-0.089669,-0.205375,-0.04469,0.023372,-0.026816,0.022859,0.023907,0.010008,-0.024187,0.018598,-0.042784,-0.018307,-0.011962
000595,2021,-4.640732,0.441607,-0.181372,0.030069,0.27523,-0.395514,-0.167921,0.217713,-0.116396,-0.083772,-0.069495,-0.020398,-0.046181,-0.032502,-0.010899,-0.040939,0.01541,0.044094,0.003333,-0.013929
000596,2021,-0.296602,-0.642509,0.337333,0.323984,0.276652,0.254091,0.130979,0.013267,-0.054754,0.06743,-0.051621,-0.051693,0.025061,0.120098,0.042559,-0.067912,-0.005272,-0.019407,-0.018194,-0.022444
000597,2021,-3.811038,0.298708,-0.080473,0.11874,0.201276,0.090495,-0.056796,-0.125992,-0.106808,-0.016354,0.007214,0.00761,0.026899,-0.068955,0.033754,0.028781,-0.03755,-0.059631,-0.061685,0.004471
000598,2021,3.129289,-0.652569,0.195214,0.267721,0.411572,0.251503,0.248418,0.115133,0.129779,-0.09588,0.025719,-0.124178,-0.010972,0.024619,0.063647,-0.032089,-0.034391,0.076607,-0.065362,0.041029
000599,2021,-4.345646,0.385413,-0.139639,0.084866,0.245564,-0.110989,-0.162289,0.011816,-0.119097,-0.142835,0.000525,-0.014769,0.084869,-0.041297,0.012854,-0.030197,0.051785,-0.002037,-0.00175,-0.027755
000600,2021,-6.862034,1.629427,-0.893095,-0.387005,0.246484,-0.163258,0.362472,-0.040625,0.035702,0.209251,0.118331,-0.030792,-0.085998,-0.069958,0.039887,0.083972,0.072475,-0.022778,0.006107,0.031801
000601,2021,-3.658734,0.154601,0.004609,0.18145,0.293121,0.011419,-0.074114,-0.057618,-0.151621,0.003959,-0.031984,0.049765,0.031787,-0.081297,0.029709,0.002872,-0.013812,0.010569,-0.01738,-0.040997
000603,2021,-1.122606,-0.436542,0.286372,0.210017,0.079775,0.200327,-0.04777,-0.090651,0.007912,0.026828,-0.003554,-0.032287,-0.001484,0.05697,0.003188,-0.02938,0.002335,-0.024824,-0.022949,-0.023609
000605,2021,-0.103122,-0.685116,0.35717,0.310268,0.320867,0.179953,0.136175,0.048124,-0.100074,0.021282,0.015766,-0.072245,0.0184,0.141169,0.030419,-0.070868,0.022472,-0.008125,0.00791,-0.013998
000607,2021,-3.286209,0.032639,0.049655,0.216165,0.312719,-0.046543,-0.019829,0.04817,-0.216358,-0.01496,-0.034055,0.030079,-0.024591,0.024579,0.01955,-0.062794,0.011398,0.010693,-0.013286,-0.035089
000608,2021,-0.738884,-0.507643,0.361195,0.098378,-0.079842,-0.072476,-0.14676,0.014663,0.034466,0.037424,0.00407,-0.020688,-0.026553,0.02064,-0.005991,0.043236,0.058775,0.018274,-0.013864,0.023347
000609,2021,-3.111702,0.198609,-0.015532,0.06847,-0.15188,0.164588,-0.167321,-0.070024,0.105256,-0.109636,0.002864,0.030565,-0.009784,0.001118,-0.059931,-0.006482,-0.003095,0.042532,-0.033961,0.001631
000610,2021,0.383154,-0.635257,0.383002,0.134756,0.081192,0.03022,-0.055242,-0.094215,0.093274,0.091244,-0.019522,-0.141311,-0.023703,-0.005045,0.02322,0.036867,0.05165,0.026271,-0.053705,-0.006826
000612,2021,4.044665,-0.693322,0.102575,0.103334,0.560031,0.02235,0.156135,0.041779,0.215163,0.002513,0.030779,-0.007973,-0.025953,-0.031698,-0.021033,-0.052995,-0.012023,0.029631,-0.00789,0.004247
000615,2021,0.758838,-0.708263,0.37613,0.038381,-0.047265,-0.092238,-0.046798,0.025213,0.067472,0.097277,-0.012057,-0.046917,-0.031894,0.032388,-0.038667,-0.010614,0.026368,-0.009727,0.007623,-0.021103
000617,2021,1.976734,-0.712071,0.306137,-0.022351,-0.012256,-0.083853,0.025825,0.00042,0.148855,0.100515,-0.001878,0.01983,-0.032033,-0.051309,-3.2e-05,-0.031706,-0.008135,-0.01544,0.005946,0.004227
000619,2021,-5.095844,0.711291,-0.305606,0.022488,0.369335,-0.158524,0.026469,0.001817,-0.172247,0.009433,0.041277,0.003053,-0.030283,-0.11788,0.027691,0.022581,0.000458,-0.006658,0.00321,-0.023508
000620,2021,-5.32888,0.944039,-0.491009,-0.153627,0.071206,0.024528,-0.006756,-0.10477,0.021798,-0.082694,0.065529,-0.048192,0.035997,0.004981,-0.092548,0.000694,0.028887,-0.060546,0.011765,0.023728
000623,2021,-0.422452,-0.556901,0.355948,0.053796,-0.116946,-0.163389,-0.063966,0.094844,-0.008793,0.120103,-0.061099,-0.023769,-0.117709,0.013306,-0.041462,-0.004609,0.044328,0.031272,-0.033168,-0.042132
000625,2021,-5.598107,0.917733,-0.479897,-0.133704,0.174076,-0.125754,-0.093199,0.015307,0.016956,-0.164634,0.035144,-0.075668,0.091455,-0.010826,-0.060023,-0.029326,0.049986,0.003319,0.02011,-0.033129
000626,2021,-3.817993,0.209989,-0.036194,0.131904,0.276607,-0.074491,-0.144819,-0.026149,-0.173245,-0.116666,0.01462,-0.049012,0.062032,0.004628,-0.017729,-0.01299,0.065848,-0.015366,0.029503,-0.023005
000630,2021,-0.494666,-0.652149,0.407986,0.112605,0.102037,-0.224048,-0.090913,0.071725,-0.038074,0.131319,-0.029423,0.052634,-0.030475,-0.032559,0.025862,-0.001886,0.006893,-0.011228,0.004778,-0.085003
000631,2021,1.373792,-0.689319,0.318664,0.295663,0.285898,0.350698,0.27965,0.045631,0.03615,0.034367,0.008316,-0.095666,-0.023156,0.078301,0.031996,-0.052451,-0.030364,0.034361,-0.051133,-0.003439
000633,2021,-0.798381,-0.586653,0.364264,0.198632,0.077517,0.143008,-0.122939,-0.093199,0.121184,0.088379,-0.012397,0.061593,0.077847,-0.05442,0.072189,0.007298,0.069313,-0.020704,0.013918,-0.00942
000635,2021,-1.932465,-0.354437,0.241086,0.243174,0.216307,0.120025,-0.075412,-0.075475,-0.064116,0.054679,-0.060893,0.025166,0.04052,0.002261,0.055802,-0.029192,-0.024306,-0.052645,0.033953,-0.025077
000636,2021,3.340762,-0.735014,0.197427,0.106919,0.390804,0.044707,0.121659,-0.008351,0.287592,0.066281,0.064208,0.08562,-0.012733,-0.119762,-0.012918,-0.054448,0.024823,-0.005373,0.002987,-0.025878
000637,2021,-2.255712,-0.149547,0.167112,0.106418,-0.077335,0.028407,-0.183469,-0.02574,0.040614,-0.006016,-0.021924,0.023688,-0.029253,0.001508,-0.032212,-0.001637,0.068583,0.004667,-0.015682,0.002067
000650,2021,-3.392444,0.470915,-0.198403,0.121181,0.065284,0.421918,0.62371,0.024868,-0.400852,0.270421,-0.126174,0.103066,-0.152775,0.021247,-0.003867,0.02622,0.002641,0.086272,0.071771,0.097467
000651,2021,4.084497,-0.555227,0.030336,-0.159491,0.192968,-0.208276,0.072147,-0.044026,0.078165,0.017409,0.054558,0.06116,0.013039,-0.067766,-0.063772,-0.042028,0.013803,-0.031175,0.059414,-0.039872
000655,2021,1.398807,-0.757769,0.368839,0.07331,0.110857,-0.056209,-0.006592,-0.020399,0.126452,0.098695,0.003589,-0.079987,-0.046337,0.030415,-0.061213,0.00564,0.045107,0.026631,0.004424,-0.012832
000656,2021,-5.298455,0.935256,-0.428781,-0.073421,0.196271,0.080381,0.068257,-0.15883,-0.036529,-0.037076,0.097072,0.005868,0.049327,-0.123886,-0.02449,0.071535,-0.100244,0.009538,-0.018325,-0.032113
000657,2021,5.113802,0.538573,-0.520784,-0.570251,-1.128944,0.277992,0.245953,-0.074557,-0.277943,-0.164888,-0.262034,-0.125718,0.044509,-0.014091,0.079509,-0.088311,0.134689,-0.092462,-0.082755,-0.009561
000659,2021,0.973195,-0.74222,0.362922,0.252442,0.229974,0.437034,0.131617,-0.157343,0.138281,0.085483,-0.064803,-0.115343,0.07145,0.012733,0.012065,0.013337,-0.019655,0.010186,0.007424,-0.015878
000661,2021,-6.149022,1.165482,-0.551584,-0.13354,0.465166,-0.283439,0.266947,0.069466,-0.2261,0.183585,0.045624,-0.014372,-0.133926,-0.178283,0.094949,0.072819,0.081915,0.015489,-0.00693,0.010402
000663,2021,-2.300689,-0.033572,0.128841,0.173694,-0.010182,0.472431,-0.033259,-0.323134,0.058376,0.03672,-0.007384,-0.003092,0.069272,-0.131871,0.040844,0.098986,-0.120391,-0.004398,-0.086037,-0.024129
000665,2021,-2.49201,-0.192397,0.193565,0.129294,0.006863,0.072174,-0.270628,-0.10632,0.085555,0.015249,-0.09742,0.019283,0.070887,-0.048419,-0.037635,0.044777,0.132034,0.053781,0.0206,0.006953
000669,2021,-4.772008,0.778345,-0.321495,-0.07208,0.16007,0.081267,0.105144,-0.1598,-0.106315,0.05193,0.084748,-0.002549,-0.110265,-0.093532,-0.070412,0.071046,-0.022899,-0.04513,-0.02459,0.041583
000672,2021,-0.434578,-0.536825,0.313563,0.262945,0.06954,-0.012541,0.070848,0.204338,-0.073457,-0.054448,0.156056,0.12385,-0.028801,0.098656,0.052186,-0.092746,-0.010158,0.019177,0.026815,-0.03086
000676,2021,-0.508153,-0.37269,0.18442,0.418521,-0.020235,0.759279,0.369502,0.093393,-0.136781,-0.086163,-0.124182,0.029837,0.197812,0.160399,0.02052,-0.117323,0.046888,0.06287,0.08328,-0.077421
000677,2021,-0.95293,-0.457644,0.319846,0.157811,-0.018581,0.129733,-0.098994,-0.092854,0.083178,0.080882,-0.013451,-0.007326,-0.02911,-0.008458,-0.020025,0.021616,0.059114,-0.003087,-0.044981,-0.011655
000678,2021,0.19132,-0.665014,0.379709,0.126399,-0.001665,0.083944,-0.096358,-0.110154,0.213529,0.132474,0.003466,0.041576,0.00315,-0.068771,0.038215,0.021413,0.072725,-0.022532,0.010335,0.002526
000679,2021,-1.671582,-0.386454,0.275688,0.14988,0.036818,-0.058265,-0.162791,0.021261,-0.002072,0.058702,0.008111,0.098566,-0.020022,-0.033973,0.005681,-0.044669,0.126384,-0.054581,-0.005798,-0.031563
000680,2021,-1.832759,-0.327251,0.259627,0.151627,-0.01519,0.123134,-0.232207,-0.130362,0.100413,0.02342,-0.089415,-0.026886,0.074874,-0.020312,-0.016291,0.045611,0.140017,0.01244,0.017584,0.041981
000681,2021,2.371826,-0.803246,0.285837,0.26028,0.379823,0.225307,0.221715,0.103327,0.146263,0.011732,-0.022883,-0.06289,0.009153,0.072371,0.005087,-0.067765,0.000454,0.068458,-0.027958,0.006126
000682,2021,-2.057871,-0.297649,0.23663,0.171411,0.140404,0.030142,-0.208767,-0.102843,-0.023826,-0.023973,-0.02124,-0.06764,0.048032,0.035427,-0.024106,0.019068,0.063003,-0.023939,0.049562,0.00082
000683,2021,8.828462,1.623331,-1.028895,0.522219,-0.107947,0.860964,0.179491,0.885966,0.104699,-0.343085,-0.163042,0.007166,-0.055086,-0.090021,0.039884,0.170196,0.204559,-0.152384,-0.005433,-0.036669
000685,2021,-1.197866,-0.491023,0.343943,0.249805,0.23789,-0.029586,-0.07327,0.00714,-0.037992,0.049339,0.020549,-0.003598,-0.038146,0.015657,0.017148,-0.004206,0.012181,0.039046,-0.039342,-0.03836
000688,2021,-3.187486,-0.035504,0.099913,0.06922,0.019675,-0.141938,-0.209294,0.083044,0.020206,0.089288,-0.245624,0.078474,-0.005701,-0.143564,0.058188,0.018662,-0.053835,0.076756,-0.038104,-0.018061
000690,2021,-1.925315,-0.223074,0.202727,0.070341,-0.224778,0.040764,-0.093667,0.099403,0.083683,0.053698,-0.134443,0.07597,-0.10433,-0.018636,-0.132779,-0.030526,0.049809,0.15118,-0.004668,-0.064402
000691,2021,-2.453426,-0.057344,0.122021,0.160689,-0.001179,0.287006,-0.112313,-0.214768,0.05995,0.057895,-0.029383,0.04788,0.036482,-0.109804,0.070116,0.028821,-0.040383,-0.056936,-0.114288,-0.014177
000692,2021,-3.197377,0.066695,0.057488,0.142726,0.111291,0.042937,-0.167602,-0.085328,-0.029434,0.022504,-0.024069,0.099204,0.030152,-0.144311,0.08641,-0.008645,0.007317,-0.062148,-0.066146,-0.020116
000695,2021,-5.996538,1.168016,-0.611519,-0.210293,0.234557,-0.189292,0.107679,0.022461,-0.01637,0.048796,0.065195,-0.04541,-0.098859,-0.063891,-0.025781,0.01188,0.024901,-0.058096,-0.012124,0.011731
000697,2021,-3.131644,0.034377,0.078501,0.175529,0.126915,0.047952,-0.18251,-0.058261,-0.011463,0.003238,-0.027419,0.088323,0.027941,-0.123982,0.079005,-0.002573,-0.021681,0.005195,-0.071176,-0.046096
000698,2021,-4.650178,0.664199,-0.30549,-0.021253,0.093029,0.140145,-0.055136,-0.147558,-0.001136,-0.130371,0.054441,0.004478,0.087918,-0.032108,-0.071002,-0.002173,-0.039747,-0.014579,-0.004487,-0.033738
000701,2021,-1.819854,-0.389097,0.27902,0.279638,0.350842,0.014434,-0.022448,0.001477,-0.178832,-0.001183,0.000921,-0.050361,0.012354,0.070529,0.019808,-0.028847,0.003155,0.011204,-0.008856,-0.038923
000702,2021,-4.150108,0.367722,-0.135912,0.069402,0.233679,0.025225,-0.083248,-0.110319,-0.141795,-0.062857,0.010776,-0.030379,0.067986,-0.018291,-0.022131,0.015186,0.02451,-0.049271,0.019927,0.008648
000703,2021,-1.665839,-0.366117,0.243969,0.18608,0.106322,0.052907,-0.111124,-0.049865,-0.049643,0.004127,-0.024854,-0.055942,0.044804,0.086599,0.004331,-0.013403,0.058661,-0.081969,0.0309,0.027453
000705,2021,-2.724369,0.082151,0.066679,0.200226,0.137098,0.322161,0.066307,-0.218064,-0.090783,0.072366,0.030716,0.016797,-0.041946,-0.125865,0.112625,0.045501,-0.181097,-0.052597,-0.143058,-0.038702
000707,2021,3.26968,-0.814131,0.211842,0.098748,0.500129,-0.125854,0.152433,0.064766,0.138363,0.085635,0.033442,0.031699,0.025131,-0.001159,-0.016279,-0.062253,0.004341,-0.036026,-0.028138,0.020354
000708,2021,-6.938197,1.571332,-0.873663,-0.356192,0.272355,-0.272983,0.213709,0.064598,0.082968,0.069002,0.095321,-0.064594,-0.02424,-0.05183,0.019418,0.00268,0.068074,-0.014177,0.011441,-0.039089
000709,2021,-4.016203,0.218512,-0.041623,0.069841,0.179174,-0.200611,-0.251987,0.065082,-0.018524,-0.060891,-0.09798,0.036053,0.032847,-0.077484,-0.005531,-0.007258,0.039325,0.054347,0.018838,-0.022596
000711,2021,4.516664,-0.155523,-0.143032,-0.19204,-0.170861,-0.008168,0.12481,-0.021511,0.036564,-0.114839,0.157377,0.062395,-0.038849,-0.094695,0.072184,-0.071531,0.094746,-0.030874,-0.104219,0.020958
000712,2021,-2.644297,-0.185493,0.122106,0.326043,0.389983,0.060069,0.132709,0.182447,-0.346107,-0.00507,-0.0927,0.046729,-0.002693,0.108839,0.031873,-0.135353,0.12202,0.048223,0.062313,-0.048575
000713,2021,1.560683,-0.59133,0.283122,4.6e-05,-0.198054,-0.001098,0.052257,0.030807,0.133299,0.002841,0.262051,0.162291,-0.070046,-0.089553,0.045379,-0.080123,0.037322,-0.041082,-0.00642,-0.074706
000715,2021,-3.971633,0.355292,-0.098554,0.100423,0.197438,0.118348,-0.123913,-0.185842,-0.092577,-0.10731,0.037608,-0.018029,0.1163,-0.069476,-0.000504,0.03181,-0.012353,-0.045164,-0.016693,-0.018353
000716,2021,1.792982,-0.566747,0.28057,-0.100649,-0.222806,-0.129149,0.068926,0.001626,-0.032315,0.048408,0.027301,-0.112522,-0.061037,0.018578,-0.059253,0.021919,0.040513,0.036974,-0.044648,-0.029795
000717,2021,-0.857292,-0.254381,0.219162,0.151404,-0.127613,0.419395,0.075108,-0.202741,0.018089,-0.004091,0.10423,-0.098331,-0.06259,0.017587,0.004496,0.019279,-0.053695,-0.041984,-0.121744,-0.015015
000719,2021,0.832147,-0.500501,0.295923,-0.042209,-0.332677,-0.031729,0.047731,0.016116,-0.025804,0.030133,0.137584,-0.034347,-0.049043,0.039,-0.013373,0.011411,0.087063,-0.0524,-0.032097,0.005322
000720,2021,-5.622668,1.148772,-0.573055,-0.191376,0.192045,0.028534,0.352393,-0.078054,-0.127721,0.184318,0.070011,0.049349,-0.179233,-0.080361,-0.039359,0.058776,0.014424,0.020919,0.013715,0.060895
000721,2021,-3.669612,0.262911,-0.056349,0.109641,0.169497,0.163516,-0.086977,-0.191636,-0.095746,-0.066028,0.018415,-0.025294,0.075338,-0.043322,-0.016925,0.039012,-0.022336,-0.041768,-0.037894,-0.015066
000722,2021,-0.35889,-0.686743,0.393851,0.18865,0.205117,-0.021624,-0.094109,-0.048649,0.000556,0.081444,-0.051763,-0.099212,0.041427,0.06802,-0.001608,0.014017,0.06932,-0.017765,0.004872,0.017565
000723,2021,-3.106735,-0.005792,0.079582,0.149923,0.111171,-0.073126,-0.210444,0.022575,-0.054791,-0.039951,-0.049872,0.022808,0.012639,-0.030913,0.032846,-0.02684,0.076244,-0.010603,-0.046517,-0.002412
000725,2021,-3.772355,0.221464,-0.028451,0.125809,0.248603,0.016055,-0.136434,-0.105553,-0.127521,-0.061119,0.001836,0.000321,0.068161,-0.052,-0.004178,0.012179,0.026908,-0.034166,-0.011553,-0.023397
000726,2021,1.683248,-0.922973,0.392792,0.23401,0.460361,-0.08421,0.084405,0.104536,0.099829,0.067182,0.021221,-0.01327,0.043261,0.044303,0.053955,-0.041964,-0.028832,0.045966,-0.003055,-0.014645
000727,2021,-3.30563,0.205829,-0.070771,0.077009,-0.084308,0.11044,-0.107478,-0.008159,0.033827,-0.060453,-0.080038,0.032635,0.035732,0.045204,-0.003927,-0.020849,-0.03621,-0.010623,-0.051422,0.042898
000728,2021,-1.086234,-0.41997,0.321703,0.137056,-0.021808,-0.167249,-0.079436,0.110533,-0.132718,-0.038976,0.131409,-0.006612,-0.040228,0.069091,-0.00203,-0.000342,0.095951,-0.008064,-0.054182,-0.00672
000729,2021,-2.724743,-0.059495,0.004529,0.304275,0.200174,0.29031,0.259741,0.190912,-0.33829,-0.004382,-0.144786,0.13578,0.097857,0.169348,-0.023125,-0.169887,0.137746,0.086549,0.119114,-0.054687
000731,2021,0.894147,-0.739105,0.360504,0.285386,0.266916,0.360903,0.162634,-0.076856,0.095762,0.064413,-0.010247,-0.053181,0.052147,0.017367,0.069484,-0.039086,-0.042485,0.003127,-0.017045,-0.029413
