symbol,name,report_year,disclosure_date,pdf_title,pdf_url,buy_date,sell_date,future_return
600340,华夏幸福,2023,2024-04-30,2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600340&announcementId=1219910536&orgId=gssh0600340&announcementTime=2024-04-30,2024-05-06,2024-07-30,-0.152209
600343,航天动力,2023,2024-04-30,航天动力2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600343&announcementId=1219922179&orgId=gssh0600343&announcementTime=2024-04-30,2024-05-06,2024-07-30,0.006073
600345,长江通信,2023,2024-04-30,长江通信2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600345&announcementId=1219910562&orgId=gssh0600345&announcementTime=2024-04-30,2024-05-06,2024-07-30,-0.106526
600346,恒力石化,2023,2024-04-10,恒力石化2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600346&announcementId=1219552475&orgId=gssh0600346&announcementTime=2024-04-10,2024-04-11,2024-07-10,-0.022179
600348,华阳股份,2023,2024-04-19,山西华阳集团新能股份有限公司2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600348&announcementId=1219670776&orgId=gssh0600348&announcementTime=2024-04-19,2024-04-22,2024-07-19,-0.172619
600350,山东高速,2023,2024-04-19,山东高速股份有限公司2023年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600350&announcementId=1219669498&orgId=gssh0600350&announcementTime=2024-04-19,2024-04-22,2024-07-19,0.01236
600351,亚宝药业,2023,2024-04-26,亚宝药业集团股份有限公司2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600351&announcementId=1219832595&orgId=gssh0600351&announcementTime=2024-04-26,2024-04-29,2024-07-26,-0.111134
600352,浙江龙盛,2023,2024-04-20,浙江龙盛2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600352&announcementId=1219691532&orgId=gssh0600352&announcementTime=2024-04-20,2024-04-22,2024-07-19,-0.000168
600353,旭光电子,2023,2024-04-13,旭光电子2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600353&announcementId=1219600170&orgId=gssh0600353&announcementTime=2024-04-13,2024-04-15,2024-07-12,-0.055038
600354,敦煌种业,2023,2024-03-22,甘肃省敦煌种业集团股份有限公司2023年年报,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600354&announcementId=1219375765&orgId=gssh0600354&announcementTime=2024-03-22,2024-03-25,2024-06-25,-0.20069
600355,*ST精伦,2023,2024-04-20,精伦电子2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600355&announcementId=1219688830&orgId=gssh0600355&announcementTime=2024-04-20,2024-04-22,2024-07-19,-0.021966
600356,恒丰纸业,2023,2024-03-15,恒丰纸业2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600356&announcementId=1219306241&orgId=gssh0600356&announcementTime=2024-03-15,2024-03-18,2024-06-18,-0.108072
600358,ST联合,2023,2024-03-30,国旅文化投资集团股份有限公司2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600358&announcementId=1219465485&orgId=gssh0600358&announcementTime=2024-03-30,2024-04-01,2024-07-02,-0.343707
600359,新农开发,2023,2024-03-29,新疆塔里木农业综合开发股份有限公司2023年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600359&announcementId=1219447486&orgId=gssh0600359&announcementTime=2024-03-29,2024-04-01,2024-07-02,-0.083004
600360,*ST华微,2023,2024-04-30,吉林华微电子股份有限公司2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600360&announcementId=1219927605&orgId=gssh0600360&announcementTime=2024-04-30,2024-05-06,2024-07-30,-0.332613
600361,创新新材,2023,2024-04-26,2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600361&announcementId=1219832637&orgId=gssh0600361&announcementTime=2024-04-26,2024-04-29,2024-07-26,-0.036989
600362,江西铜业,2023,2024-03-28,江西铜业股份有限公司2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600362&announcementId=1219426026&orgId=gssh0600362&announcementTime=2024-03-28,2024-03-29,2024-07-01,0.071095
600363,联创光电,2023,2024-04-25,2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600363&announcementId=1219800705&orgId=gssh0600363&announcementTime=2024-04-25,2024-04-26,2024-07-25,-0.123789
600365,ST通葡,2023,2024-04-27,通化葡萄酒股份有限公司2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600365&announcementId=1219875512&orgId=gssh0600365&announcementTime=2024-04-27,2024-04-29,2024-07-26,-0.151899
600366,宁波韵升,2023,2024-04-30,宁波韵升2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600366&announcementId=1219910622&orgId=gssh0600366&announcementTime=2024-04-30,2024-05-06,2024-07-30,-0.094843
600367,红星发展,2023,2024-04-26,红星发展2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600367&announcementId=1219823138&orgId=gssh0600367&announcementTime=2024-04-26,2024-04-29,2024-07-26,-0.18619
600368,五洲交通,2023,2024-03-29,五洲交通2023年年度报告（全文）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600368&announcementId=1219449926&orgId=gssh0600368&announcementTime=2024-03-29,2024-04-01,2024-07-02,0.202703
